province,date_death_report,deaths,cumulative_deaths
New Brunswick,31/03/2021,0,30
New Brunswick,01/04/2021,0,30
New Brunswick,02/04/2021,0,30
New Brunswick,03/04/2021,0,30
New Brunswick,04/04/2021,0,30
New Brunswick,05/04/2021,0,30
New Brunswick,06/04/2021,0,30
New Brunswick,07/04/2021,1,31
New Brunswick,08/04/2021,0,31
New Brunswick,09/04/2021,1,32
New Brunswick,10/04/2021,1,33
New Brunswick,11/04/2021,0,33
New Brunswick,12/04/2021,0,33
New Brunswick,13/04/2021,0,33
New Brunswick,14/04/2021,0,33
New Brunswick,15/04/2021,0,33
New Brunswick,16/04/2021,0,33
New Brunswick,17/04/2021,0,33
New Brunswick,18/04/2021,0,33
New Brunswick,19/04/2021,0,33
New Brunswick,20/04/2021,0,33
New Brunswick,21/04/2021,1,34
Newfoundland and Labrador,08/03/2020,0,0
Newfoundland and Labrador,09/03/2020,0,0
Newfoundland and Labrador,10/03/2020,0,0
Newfoundland and Labrador,11/03/2020,0,0
Newfoundland and Labrador,12/03/2020,0,0
Newfoundland and Labrador,13/03/2020,0,0
Newfoundland and Labrador,14/03/2020,0,0
Newfoundland and Labrador,15/03/2020,0,0
Newfoundland and Labrador,16/03/2020,0,0
Newfoundland and Labrador,17/03/2020,0,0
Newfoundland and Labrador,18/03/2020,0,0
Newfoundland and Labrador,19/03/2020,0,0
Newfoundland and Labrador,20/03/2020,0,0
Newfoundland and Labrador,21/03/2020,0,0
Newfoundland and Labrador,22/03/2020,0,0
Newfoundland and Labrador,23/03/2020,0,0
Newfoundland and Labrador,24/03/2020,0,0
Newfoundland and Labrador,25/03/2020,0,0
Newfoundland and Labrador,26/03/2020,0,0
Newfoundland and Labrador,27/03/2020,0,0
Newfoundland and Labrador,28/03/2020,0,0
Newfoundland and Labrador,29/03/2020,0,0
Newfoundland and Labrador,30/03/2020,1,1
Newfoundland and Labrador,31/03/2020,0,1
Newfoundland and Labrador,01/04/2020,0,1
Newfoundland and Labrador,02/04/2020,0,1
Newfoundland and Labrador,03/04/2020,0,1
Newfoundland and Labrador,04/04/2020,0,1
Newfoundland and Labrador,05/04/2020,0,1
Newfoundland and Labrador,06/04/2020,1,2
Newfoundland and Labrador,07/04/2020,0,2
Newfoundland and Labrador,08/04/2020,0,2
Newfoundland and Labrador,09/04/2020,0,2
Newfoundland and Labrador,10/04/2020,1,3
Newfoundland and Labrador,11/04/2020,0,3
Newfoundland and Labrador,12/04/2020,0,3
Newfoundland and Labrador,13/04/2020,0,3
Newfoundland and Labrador,14/04/2020,0,3
Newfoundland and Labrador,15/04/2020,0,3
Newfoundland and Labrador,16/04/2020,0,3
Newfoundland and Labrador,17/04/2020,0,3
Newfoundland and Labrador,18/04/2020,0,3
Newfoundland and Labrador,19/04/2020,0,3
Newfoundland and Labrador,20/04/2020,0,3
Newfoundland and Labrador,21/04/2020,0,3
Newfoundland and Labrador,22/04/2020,0,3
Newfoundland and Labrador,23/04/2020,0,3
Newfoundland and Labrador,24/04/2020,0,3
Newfoundland and Labrador,25/04/2020,0,3
Newfoundland and Labrador,26/04/2020,0,3
Newfoundland and Labrador,27/04/2020,0,3
Newfoundland and Labrador,28/04/2020,0,3
Newfoundland and Labrador,29/04/2020,0,3
Newfoundland and Labrador,30/04/2020,0,3
Newfoundland and Labrador,01/05/2020,0,3
Newfoundland and Labrador,02/05/2020,0,3
Newfoundland and Labrador,03/05/2020,0,3
Newfoundland and Labrador,04/05/2020,0,3
Newfoundland and Labrador,05/05/2020,0,3
Newfoundland and Labrador,06/05/2020,0,3
Newfoundland and Labrador,07/05/2020,0,3
Newfoundland and Labrador,08/05/2020,0,3
Newfoundland and Labrador,09/05/2020,0,3
Newfoundland and Labrador,10/05/2020,0,3
Newfoundland and Labrador,11/05/2020,0,3
Newfoundland and Labrador,12/05/2020,0,3
Newfoundland and Labrador,13/05/2020,0,3
Newfoundland and Labrador,14/05/2020,0,3
Newfoundland and Labrador,15/05/2020,0,3
Newfoundland and Labrador,16/05/2020,0,3
Newfoundland and Labrador,17/05/2020,0,3
Newfoundland and Labrador,18/05/2020,0,3
Newfoundland and Labrador,19/05/2020,0,3
Newfoundland and Labrador,20/05/2020,0,3
Newfoundland and Labrador,21/05/2020,0,3
Newfoundland and Labrador,22/05/2020,0,3
Newfoundland and Labrador,23/05/2020,0,3
Newfoundland and Labrador,24/05/2020,0,3
Newfoundland and Labrador,25/05/2020,0,3
Newfoundland and Labrador,26/05/2020,0,3
Newfoundland and Labrador,27/05/2020,0,3
Newfoundland and Labrador,28/05/2020,0,3
Newfoundland and Labrador,29/05/2020,0,3
Newfoundland and Labrador,30/05/2020,0,3
Newfoundland and Labrador,31/05/2020,0,3
Newfoundland and Labrador,01/06/2020,0,3
Newfoundland and Labrador,02/06/2020,0,3
Newfoundland and Labrador,03/06/2020,0,3
Newfoundland and Labrador,04/06/2020,0,3
Newfoundland and Labrador,05/06/2020,0,3
Newfoundland and Labrador,06/06/2020,0,3
Newfoundland and Labrador,07/06/2020,0,3
Newfoundland and Labrador,08/06/2020,0,3
Newfoundland and Labrador,09/06/2020,0,3
Newfoundland and Labrador,10/06/2020,0,3
Newfoundland and Labrador,11/06/2020,0,3
Newfoundland and Labrador,12/06/2020,0,3
Newfoundland and Labrador,13/06/2020,0,3
Newfoundland and Labrador,14/06/2020,0,3
Newfoundland and Labrador,15/06/2020,0,3
Newfoundland and Labrador,16/06/2020,0,3
Newfoundland and Labrador,17/06/2020,0,3
Newfoundland and Labrador,18/06/2020,0,3
Newfoundland and Labrador,19/06/2020,0,3
Newfoundland and Labrador,20/06/2020,0,3
Newfoundland and Labrador,21/06/2020,0,3
Newfoundland and Labrador,22/06/2020,0,3
Newfoundland and Labrador,23/06/2020,0,3
Newfoundland and Labrador,24/06/2020,0,3
Newfoundland and Labrador,25/06/2020,0,3
Newfoundland and Labrador,26/06/2020,0,3
Newfoundland and Labrador,27/06/2020,0,3
Newfoundland and Labrador,28/06/2020,0,3
Newfoundland and Labrador,29/06/2020,0,3
Newfoundland and Labrador,30/06/2020,0,3
Newfoundland and Labrador,01/07/2020,0,3
Newfoundland and Labrador,02/07/2020,0,3
Newfoundland and Labrador,03/07/2020,0,3
Newfoundland and Labrador,04/07/2020,0,3
Newfoundland and Labrador,05/07/2020,0,3
Newfoundland and Labrador,06/07/2020,0,3
Newfoundland and Labrador,07/07/2020,0,3
Newfoundland and Labrador,08/07/2020,0,3
Newfoundland and Labrador,09/07/2020,0,3
Newfoundland and Labrador,10/07/2020,0,3
Newfoundland and Labrador,11/07/2020,0,3
Newfoundland and Labrador,12/07/2020,0,3
Newfoundland and Labrador,13/07/2020,0,3
Newfoundland and Labrador,14/07/2020,0,3
Newfoundland and Labrador,15/07/2020,0,3
Newfoundland and Labrador,16/07/2020,0,3
Newfoundland and Labrador,17/07/2020,0,3
Newfoundland and Labrador,18/07/2020,0,3
Newfoundland and Labrador,19/07/2020,0,3
Newfoundland and Labrador,20/07/2020,0,3
Newfoundland and Labrador,21/07/2020,0,3
Newfoundland and Labrador,22/07/2020,0,3
Newfoundland and Labrador,23/07/2020,0,3
Newfoundland and Labrador,24/07/2020,0,3
Newfoundland and Labrador,25/07/2020,0,3
Newfoundland and Labrador,26/07/2020,0,3
Newfoundland and Labrador,27/07/2020,0,3
Newfoundland and Labrador,28/07/2020,0,3
Newfoundland and Labrador,29/07/2020,0,3
Newfoundland and Labrador,30/07/2020,0,3
Newfoundland and Labrador,31/07/2020,0,3
Newfoundland and Labrador,01/08/2020,0,3
Newfoundland and Labrador,02/08/2020,0,3
Newfoundland and Labrador,03/08/2020,0,3
Newfoundland and Labrador,04/08/2020,0,3
Newfoundland and Labrador,05/08/2020,0,3
Newfoundland and Labrador,06/08/2020,0,3
Newfoundland and Labrador,07/08/2020,0,3
Newfoundland and Labrador,08/08/2020,0,3
Newfoundland and Labrador,09/08/2020,0,3
Newfoundland and Labrador,10/08/2020,0,3
Newfoundland and Labrador,11/08/2020,0,3
Newfoundland and Labrador,12/08/2020,0,3
Newfoundland and Labrador,13/08/2020,0,3
Newfoundland and Labrador,14/08/2020,0,3
Newfoundland and Labrador,15/08/2020,0,3
Newfoundland and Labrador,16/08/2020,0,3
Newfoundland and Labrador,17/08/2020,0,3
Newfoundland and Labrador,18/08/2020,0,3
Newfoundland and Labrador,19/08/2020,0,3
Newfoundland and Labrador,20/08/2020,0,3
Newfoundland and Labrador,21/08/2020,0,3
Newfoundland and Labrador,22/08/2020,0,3
Newfoundland and Labrador,23/08/2020,0,3
Newfoundland and Labrador,24/08/2020,0,3
Newfoundland and Labrador,25/08/2020,0,3
Newfoundland and Labrador,26/08/2020,0,3
Newfoundland and Labrador,27/08/2020,0,3
Newfoundland and Labrador,28/08/2020,0,3
Newfoundland and Labrador,29/08/2020,0,3
Newfoundland and Labrador,30/08/2020,0,3
Newfoundland and Labrador,31/08/2020,0,3
Newfoundland and Labrador,01/09/2020,0,3
Newfoundland and Labrador,02/09/2020,0,3
Newfoundland and Labrador,03/09/2020,0,3
Newfoundland and Labrador,04/09/2020,0,3
Newfoundland and Labrador,05/09/2020,0,3
Newfoundland and Labrador,06/09/2020,0,3
Newfoundland and Labrador,07/09/2020,0,3
Newfoundland and Labrador,08/09/2020,0,3
Newfoundland and Labrador,09/09/2020,0,3
Newfoundland and Labrador,10/09/2020,0,3
Newfoundland and Labrador,11/09/2020,0,3
Newfoundland and Labrador,12/09/2020,0,3
Newfoundland and Labrador,13/09/2020,0,3
Newfoundland and Labrador,14/09/2020,0,3
Newfoundland and Labrador,15/09/2020,0,3
Newfoundland and Labrador,16/09/2020,0,3
Newfoundland and Labrador,17/09/2020,0,3
Newfoundland and Labrador,18/09/2020,0,3
Newfoundland and Labrador,19/09/2020,0,3
Newfoundland and Labrador,20/09/2020,0,3
Newfoundland and Labrador,21/09/2020,0,3
Newfoundland and Labrador,22/09/2020,0,3
Newfoundland and Labrador,23/09/2020,0,3
Newfoundland and Labrador,24/09/2020,0,3
Newfoundland and Labrador,25/09/2020,0,3
Newfoundland and Labrador,26/09/2020,0,3
Newfoundland and Labrador,27/09/2020,0,3
Newfoundland and Labrador,28/09/2020,0,3
Newfoundland and Labrador,29/09/2020,0,3
Newfoundland and Labrador,30/09/2020,0,3
Newfoundland and Labrador,01/10/2020,0,3
Newfoundland and Labrador,02/10/2020,0,3
Newfoundland and Labrador,03/10/2020,1,4
Newfoundland and Labrador,04/10/2020,0,4
Newfoundland and Labrador,05/10/2020,0,4
Newfoundland and Labrador,06/10/2020,0,4
Newfoundland and Labrador,07/10/2020,0,4
Newfoundland and Labrador,08/10/2020,0,4
Newfoundland and Labrador,09/10/2020,0,4
Newfoundland and Labrador,10/10/2020,0,4
Newfoundland and Labrador,11/10/2020,0,4
Newfoundland and Labrador,12/10/2020,0,4
Newfoundland and Labrador,13/10/2020,0,4
Newfoundland and Labrador,14/10/2020,0,4
Newfoundland and Labrador,15/10/2020,0,4
Newfoundland and Labrador,16/10/2020,0,4
Newfoundland and Labrador,17/10/2020,0,4
Newfoundland and Labrador,18/10/2020,0,4
Newfoundland and Labrador,19/10/2020,0,4
Newfoundland and Labrador,20/10/2020,0,4
Newfoundland and Labrador,21/10/2020,0,4
Newfoundland and Labrador,22/10/2020,0,4
Newfoundland and Labrador,23/10/2020,0,4
Newfoundland and Labrador,24/10/2020,0,4
Newfoundland and Labrador,25/10/2020,0,4
Newfoundland and Labrador,26/10/2020,0,4
Newfoundland and Labrador,27/10/2020,0,4
Newfoundland and Labrador,28/10/2020,0,4
Newfoundland and Labrador,29/10/2020,0,4
Newfoundland and Labrador,30/10/2020,0,4
Newfoundland and Labrador,31/10/2020,0,4
Newfoundland and Labrador,01/11/2020,0,4
Newfoundland and Labrador,02/11/2020,0,4
Newfoundland and Labrador,03/11/2020,0,4
Newfoundland and Labrador,04/11/2020,0,4
Newfoundland and Labrador,05/11/2020,0,4
Newfoundland and Labrador,06/11/2020,0,4
Newfoundland and Labrador,07/11/2020,0,4
Newfoundland and Labrador,08/11/2020,0,4
Newfoundland and Labrador,09/11/2020,0,4
Newfoundland and Labrador,10/11/2020,0,4
Newfoundland and Labrador,11/11/2020,0,4
Newfoundland and Labrador,12/11/2020,0,4
Newfoundland and Labrador,13/11/2020,0,4
Newfoundland and Labrador,14/11/2020,0,4
Newfoundland and Labrador,15/11/2020,0,4
Newfoundland and Labrador,16/11/2020,0,4
Newfoundland and Labrador,17/11/2020,0,4
Newfoundland and Labrador,18/11/2020,0,4
Newfoundland and Labrador,19/11/2020,0,4
Newfoundland and Labrador,20/11/2020,0,4
Newfoundland and Labrador,21/11/2020,0,4
Newfoundland and Labrador,22/11/2020,0,4
Newfoundland and Labrador,23/11/2020,0,4
Newfoundland and Labrador,24/11/2020,0,4
Newfoundland and Labrador,25/11/2020,0,4
Newfoundland and Labrador,26/11/2020,0,4
Newfoundland and Labrador,27/11/2020,0,4
Newfoundland and Labrador,28/11/2020,0,4
Newfoundland and Labrador,29/11/2020,0,4
Newfoundland and Labrador,30/11/2020,0,4
Newfoundland and Labrador,01/12/2020,0,4
Newfoundland and Labrador,02/12/2020,0,4
Newfoundland and Labrador,03/12/2020,0,4
Newfoundland and Labrador,04/12/2020,0,4
Newfoundland and Labrador,05/12/2020,0,4
Newfoundland and Labrador,06/12/2020,0,4
Newfoundland and Labrador,07/12/2020,0,4
Newfoundland and Labrador,08/12/2020,0,4
Newfoundland and Labrador,09/12/2020,0,4
Newfoundland and Labrador,10/12/2020,0,4
Newfoundland and Labrador,11/12/2020,0,4
Newfoundland and Labrador,12/12/2020,0,4
Newfoundland and Labrador,13/12/2020,0,4
Newfoundland and Labrador,14/12/2020,0,4
Newfoundland and Labrador,15/12/2020,0,4
Newfoundland and Labrador,16/12/2020,0,4
Newfoundland and Labrador,17/12/2020,0,4
Newfoundland and Labrador,18/12/2020,0,4
Newfoundland and Labrador,19/12/2020,0,4
Newfoundland and Labrador,20/12/2020,0,4
Newfoundland and Labrador,21/12/2020,0,4
Newfoundland and Labrador,22/12/2020,0,4
Newfoundland and Labrador,23/12/2020,0,4
Newfoundland and Labrador,24/12/2020,0,4
Newfoundland and Labrador,25/12/2020,0,4
Newfoundland and Labrador,26/12/2020,0,4
Newfoundland and Labrador,27/12/2020,0,4
Newfoundland and Labrador,28/12/2020,0,4
Newfoundland and Labrador,29/12/2020,0,4
Newfoundland and Labrador,30/12/2020,0,4
Newfoundland and Labrador,31/12/2020,0,4
Newfoundland and Labrador,01/01/2021,0,4
Newfoundland and Labrador,02/01/2021,0,4
Newfoundland and Labrador,03/01/2021,0,4
Newfoundland and Labrador,04/01/2021,0,4
Newfoundland and Labrador,05/01/2021,0,4
Newfoundland and Labrador,06/01/2021,0,4
Newfoundland and Labrador,07/01/2021,0,4
Newfoundland and Labrador,08/01/2021,0,4
Newfoundland and Labrador,09/01/2021,0,4
Newfoundland and Labrador,10/01/2021,0,4
Newfoundland and Labrador,11/01/2021,0,4
Newfoundland and Labrador,12/01/2021,0,4
Newfoundland and Labrador,13/01/2021,0,4
Newfoundland and Labrador,14/01/2021,0,4
Newfoundland and Labrador,15/01/2021,0,4
Newfoundland and Labrador,16/01/2021,0,4
Newfoundland and Labrador,17/01/2021,0,4
Newfoundland and Labrador,18/01/2021,0,4
Newfoundland and Labrador,19/01/2021,0,4
Newfoundland and Labrador,20/01/2021,0,4
Newfoundland and Labrador,21/01/2021,0,4
Newfoundland and Labrador,22/01/2021,0,4
Newfoundland and Labrador,23/01/2021,0,4
Newfoundland and Labrador,24/01/2021,0,4
Newfoundland and Labrador,25/01/2021,0,4
Newfoundland and Labrador,26/01/2021,0,4
Newfoundland and Labrador,27/01/2021,0,4
Newfoundland and Labrador,28/01/2021,0,4
Newfoundland and Labrador,29/01/2021,0,4
Newfoundland and Labrador,30/01/2021,0,4
Newfoundland and Labrador,31/01/2021,0,4
Newfoundland and Labrador,01/02/2021,0,4
Newfoundland and Labrador,02/02/2021,0,4
Newfoundland and Labrador,03/02/2021,0,4
Newfoundland and Labrador,04/02/2021,0,4
Newfoundland and Labrador,05/02/2021,0,4
Newfoundland and Labrador,06/02/2021,0,4
Newfoundland and Labrador,07/02/2021,0,4
Newfoundland and Labrador,08/02/2021,0,4
Newfoundland and Labrador,09/02/2021,0,4
Newfoundland and Labrador,10/02/2021,0,4
Newfoundland and Labrador,11/02/2021,0,4
Newfoundland and Labrador,12/02/2021,0,4
Newfoundland and Labrador,13/02/2021,0,4
Newfoundland and Labrador,14/02/2021,0,4
Newfoundland and Labrador,15/02/2021,0,4
Newfoundland and Labrador,16/02/2021,0,4
Newfoundland and Labrador,17/02/2021,0,4
Newfoundland and Labrador,18/02/2021,0,4
Newfoundland and Labrador,19/02/2021,0,4
Newfoundland and Labrador,20/02/2021,0,4
Newfoundland and Labrador,21/02/2021,0,4
Newfoundland and Labrador,22/02/2021,0,4
Newfoundland and Labrador,23/02/2021,0,4
Newfoundland and Labrador,24/02/2021,1,5
Newfoundland and Labrador,25/02/2021,0,5
Newfoundland and Labrador,26/02/2021,0,5
Newfoundland and Labrador,27/02/2021,1,6
Newfoundland and Labrador,28/02/2021,0,6
Newfoundland and Labrador,01/03/2021,0,6
Newfoundland and Labrador,02/03/2021,0,6
Newfoundland and Labrador,03/03/2021,0,6
Newfoundland and Labrador,04/03/2021,0,6
Newfoundland and Labrador,05/03/2021,0,6
Newfoundland and Labrador,06/03/2021,0,6
Newfoundland and Labrador,07/03/2021,0,6
Newfoundland and Labrador,08/03/2021,0,6
Newfoundland and Labrador,09/03/2021,0,6
Newfoundland and Labrador,10/03/2021,0,6
Newfoundland and Labrador,11/03/2021,0,6
Newfoundland and Labrador,12/03/2021,0,6
Newfoundland and Labrador,13/03/2021,0,6
Newfoundland and Labrador,14/03/2021,0,6
Newfoundland and Labrador,15/03/2021,0,6
Newfoundland and Labrador,16/03/2021,0,6
Newfoundland and Labrador,17/03/2021,0,6
Newfoundland and Labrador,18/03/2021,0,6
Newfoundland and Labrador,19/03/2021,0,6
Newfoundland and Labrador,20/03/2021,0,6
Newfoundland and Labrador,21/03/2021,0,6
Newfoundland and Labrador,22/03/2021,0,6
Newfoundland and Labrador,23/03/2021,0,6
Newfoundland and Labrador,24/03/2021,0,6
Newfoundland and Labrador,25/03/2021,0,6
Newfoundland and Labrador,26/03/2021,0,6
Newfoundland and Labrador,27/03/2021,0,6
Newfoundland and Labrador,28/03/2021,0,6
Newfoundland and Labrador,29/03/2021,0,6
Newfoundland and Labrador,30/03/2021,0,6
Newfoundland and Labrador,31/03/2021,0,6
Newfoundland and Labrador,01/04/2021,0,6
Newfoundland and Labrador,02/04/2021,0,6
Newfoundland and Labrador,03/04/2021,0,6
Newfoundland and Labrador,04/04/2021,0,6
Newfoundland and Labrador,05/04/2021,0,6
Newfoundland and Labrador,06/04/2021,0,6
Newfoundland and Labrador,07/04/2021,0,6
Newfoundland and Labrador,08/04/2021,0,6
Newfoundland and Labrador,09/04/2021,0,6
Newfoundland and Labrador,10/04/2021,0,6
Newfoundland and Labrador,11/04/2021,0,6
Newfoundland and Labrador,12/04/2021,0,6
Newfoundland and Labrador,13/04/2021,0,6
Newfoundland and Labrador,14/04/2021,0,6
Newfoundland and Labrador,15/04/2021,0,6
Newfoundland and Labrador,16/04/2021,0,6
Newfoundland and Labrador,17/04/2021,0,6
Newfoundland and Labrador,18/04/2021,0,6
Newfoundland and Labrador,19/04/2021,0,6
Newfoundland and Labrador,20/04/2021,0,6
Newfoundland and Labrador,21/04/2021,0,6
Nova Scotia,08/03/2020,0,0
Nova Scotia,09/03/2020,0,0
Nova Scotia,10/03/2020,0,0
Nova Scotia,11/03/2020,0,0
Nova Scotia,12/03/2020,0,0
Nova Scotia,13/03/2020,0,0
Nova Scotia,14/03/2020,0,0
Nova Scotia,15/03/2020,0,0
Nova Scotia,16/03/2020,0,0
Nova Scotia,17/03/2020,0,0
Nova Scotia,18/03/2020,0,0
Nova Scotia,19/03/2020,0,0
Nova Scotia,20/03/2020,0,0
Nova Scotia,21/03/2020,0,0
Nova Scotia,22/03/2020,0,0
Nova Scotia,23/03/2020,0,0
Nova Scotia,24/03/2020,0,0
Nova Scotia,25/03/2020,0,0
Nova Scotia,26/03/2020,0,0
Nova Scotia,27/03/2020,0,0
Nova Scotia,28/03/2020,0,0
Nova Scotia,29/03/2020,0,0
Nova Scotia,30/03/2020,0,0
Nova Scotia,31/03/2020,0,0
Nova Scotia,01/04/2020,0,0
Nova Scotia,02/04/2020,0,0
Nova Scotia,03/04/2020,0,0
Nova Scotia,04/04/2020,0,0
Nova Scotia,05/04/2020,0,0
Nova Scotia,06/04/2020,0,0
Nova Scotia,07/04/2020,1,1
Nova Scotia,08/04/2020,0,1
Nova Scotia,09/04/2020,1,2
Nova Scotia,10/04/2020,0,2
Nova Scotia,11/04/2020,0,2
Nova Scotia,12/04/2020,0,2
Nova Scotia,13/04/2020,1,3
Nova Scotia,14/04/2020,0,3
Nova Scotia,15/04/2020,0,3
Nova Scotia,16/04/2020,0,3
Nova Scotia,17/04/2020,1,4
Nova Scotia,18/04/2020,3,7
Nova Scotia,19/04/2020,2,9
Nova Scotia,20/04/2020,0,9
Nova Scotia,21/04/2020,1,10
Nova Scotia,22/04/2020,2,12
Nova Scotia,23/04/2020,4,16
Nova Scotia,24/04/2020,0,16
Nova Scotia,25/04/2020,6,22
Nova Scotia,26/04/2020,2,24
Nova Scotia,27/04/2020,0,24
Nova Scotia,28/04/2020,3,27
Nova Scotia,29/04/2020,1,28
Nova Scotia,30/04/2020,0,28
Nova Scotia,01/05/2020,1,29
Nova Scotia,02/05/2020,2,31
Nova Scotia,03/05/2020,6,37
Nova Scotia,04/05/2020,1,38
Nova Scotia,05/05/2020,3,41
Nova Scotia,06/05/2020,0,41
Nova Scotia,07/05/2020,3,44
Nova Scotia,08/05/2020,2,46
Nova Scotia,09/05/2020,1,47
Nova Scotia,10/05/2020,0,47
Nova Scotia,11/05/2020,1,48
Nova Scotia,12/05/2020,0,48
Nova Scotia,13/05/2020,3,51
Nova Scotia,14/05/2020,0,51
Nova Scotia,15/05/2020,4,55
Nova Scotia,16/05/2020,0,55
Nova Scotia,17/05/2020,0,55
Nova Scotia,18/05/2020,0,55
Nova Scotia,19/05/2020,1,56
Nova Scotia,20/05/2020,1,57
Nova Scotia,21/05/2020,1,58
Nova Scotia,22/05/2020,0,58
Nova Scotia,23/05/2020,0,58
Nova Scotia,24/05/2020,0,58
Nova Scotia,25/05/2020,0,58
Nova Scotia,26/05/2020,1,59
Nova Scotia,27/05/2020,0,59
Nova Scotia,28/05/2020,0,59
Nova Scotia,29/05/2020,0,59
Nova Scotia,30/05/2020,1,60
Nova Scotia,31/05/2020,0,60
Nova Scotia,01/06/2020,0,60
Nova Scotia,02/06/2020,0,60
Nova Scotia,03/06/2020,0,60
Nova Scotia,04/06/2020,1,61
Nova Scotia,05/06/2020,0,61
Nova Scotia,06/06/2020,0,61
Nova Scotia,07/06/2020,0,61
Nova Scotia,08/06/2020,0,61
Nova Scotia,09/06/2020,1,62
Nova Scotia,10/06/2020,0,62
Nova Scotia,11/06/2020,0,62
Nova Scotia,12/06/2020,0,62
Nova Scotia,13/06/2020,0,62
Nova Scotia,14/06/2020,0,62
Nova Scotia,15/06/2020,0,62
Nova Scotia,16/06/2020,0,62
Nova Scotia,17/06/2020,0,62
Nova Scotia,18/06/2020,0,62
Nova Scotia,19/06/2020,0,62
Nova Scotia,20/06/2020,0,62
Nova Scotia,21/06/2020,0,62
Nova Scotia,22/06/2020,1,63
Nova Scotia,23/06/2020,0,63
Nova Scotia,24/06/2020,0,63
Nova Scotia,25/06/2020,0,63
Nova Scotia,26/06/2020,0,63
Nova Scotia,27/06/2020,0,63
Nova Scotia,28/06/2020,0,63
Nova Scotia,29/06/2020,0,63
Nova Scotia,30/06/2020,0,63
Nova Scotia,01/07/2020,0,63
Nova Scotia,02/07/2020,0,63
Nova Scotia,03/07/2020,0,63
Nova Scotia,04/07/2020,0,63
Nova Scotia,05/07/2020,0,63
Nova Scotia,06/07/2020,0,63
Nova Scotia,07/07/2020,0,63
Nova Scotia,08/07/2020,0,63
Nova Scotia,09/07/2020,0,63
Nova Scotia,10/07/2020,0,63
Nova Scotia,11/07/2020,0,63
Nova Scotia,12/07/2020,0,63
Nova Scotia,13/07/2020,0,63
Nova Scotia,14/07/2020,0,63
Nova Scotia,15/07/2020,0,63
Nova Scotia,16/07/2020,0,63
Nova Scotia,17/07/2020,0,63
Nova Scotia,18/07/2020,0,63
Nova Scotia,19/07/2020,0,63
Nova Scotia,20/07/2020,0,63
Nova Scotia,21/07/2020,0,63
Nova Scotia,22/07/2020,0,63
Nova Scotia,23/07/2020,0,63
Nova Scotia,24/07/2020,0,63
Nova Scotia,25/07/2020,0,63
Nova Scotia,26/07/2020,0,63
Nova Scotia,27/07/2020,0,63
Nova Scotia,28/07/2020,0,63
Nova Scotia,29/07/2020,1,64
Nova Scotia,30/07/2020,0,64
Nova Scotia,31/07/2020,0,64
Nova Scotia,01/08/2020,0,64
Nova Scotia,02/08/2020,0,64
Nova Scotia,03/08/2020,0,64
Nova Scotia,04/08/2020,0,64
Nova Scotia,05/08/2020,0,64
Nova Scotia,06/08/2020,0,64
Nova Scotia,07/08/2020,0,64
Nova Scotia,08/08/2020,0,64
Nova Scotia,09/08/2020,0,64
Nova Scotia,10/08/2020,0,64
Nova Scotia,11/08/2020,0,64
Nova Scotia,12/08/2020,0,64
Nova Scotia,13/08/2020,0,64
Nova Scotia,14/08/2020,0,64
Nova Scotia,15/08/2020,0,64
Nova Scotia,16/08/2020,0,64
Nova Scotia,17/08/2020,0,64
Nova Scotia,18/08/2020,0,64
Nova Scotia,19/08/2020,0,64
Nova Scotia,20/08/2020,0,64
Nova Scotia,21/08/2020,0,64
Nova Scotia,22/08/2020,0,64
Nova Scotia,23/08/2020,1,65
Nova Scotia,24/08/2020,0,65
Nova Scotia,25/08/2020,0,65
Nova Scotia,26/08/2020,0,65
Nova Scotia,27/08/2020,0,65
Nova Scotia,28/08/2020,0,65
Nova Scotia,29/08/2020,0,65
Nova Scotia,30/08/2020,0,65
Nova Scotia,31/08/2020,0,65
Nova Scotia,01/09/2020,0,65
Nova Scotia,02/09/2020,0,65
Nova Scotia,03/09/2020,0,65
Nova Scotia,04/09/2020,0,65
Nova Scotia,05/09/2020,0,65
Nova Scotia,06/09/2020,0,65
Nova Scotia,07/09/2020,0,65
Nova Scotia,08/09/2020,0,65
Nova Scotia,09/09/2020,0,65
Nova Scotia,10/09/2020,0,65
Nova Scotia,11/09/2020,0,65
Nova Scotia,12/09/2020,0,65
Nova Scotia,13/09/2020,0,65
Nova Scotia,14/09/2020,0,65
Nova Scotia,15/09/2020,0,65
Nova Scotia,16/09/2020,0,65
Nova Scotia,17/09/2020,0,65
Nova Scotia,18/09/2020,0,65
Nova Scotia,19/09/2020,0,65
Nova Scotia,20/09/2020,0,65
Nova Scotia,21/09/2020,0,65
Nova Scotia,22/09/2020,0,65
Nova Scotia,23/09/2020,0,65
Nova Scotia,24/09/2020,0,65
Nova Scotia,25/09/2020,0,65
Nova Scotia,26/09/2020,0,65
Nova Scotia,27/09/2020,0,65
Nova Scotia,28/09/2020,0,65
Nova Scotia,29/09/2020,0,65
Nova Scotia,30/09/2020,0,65
Nova Scotia,01/10/2020,0,65
Nova Scotia,02/10/2020,0,65
Nova Scotia,03/10/2020,0,65
Nova Scotia,04/10/2020,0,65
Nova Scotia,05/10/2020,0,65
Nova Scotia,06/10/2020,0,65
Nova Scotia,07/10/2020,0,65
Nova Scotia,08/10/2020,0,65
Nova Scotia,09/10/2020,0,65
Nova Scotia,10/10/2020,0,65
Nova Scotia,11/10/2020,0,65
